,model,param_config,filename,precision_prod,params,rank_prod
195,RandomForestClassifier,45,"(0, 0, 45)_RandomForestClassifier_date_params.csv",0.6373056994818653,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 4, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 566, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': True, 'warm_start': False}",68.0
196,RandomForestClassifier,46,"(0, 0, 46)_RandomForestClassifier_date_params.csv",0.635,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 2, 'min_samples_split': 15, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1696, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': True, 'warm_start': False}",72.0
197,RandomForestClassifier,47,"(0, 0, 47)_RandomForestClassifier_date_params.csv",0.6443298969072165,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 70, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 4, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 53, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': True, 'warm_start': False}",50.0
198,RandomForestClassifier,48,"(0, 0, 48)_RandomForestClassifier_date_params.csv",0.6633165829145728,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 100, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1891, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': True, 'warm_start': False}",19.0
199,RandomForestClassifier,49,"(0, 0, 49)_RandomForestClassifier_date_params.csv",0.6465116279069767,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 100, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 1988, 'n_jobs': -1, 'oob_score': False, 'random_state': None, 'verbose': True, 'warm_start': False}",46.0
200,SVC,0,"(0, 6, 0)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.30285251536058844, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.851676467011351, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
201,SVC,1,"(0, 6, 1)_SVC_date_params.csv",0.278,"{'C': 2.0680902508333627, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.9351161127334522, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
202,SVC,2,"(0, 6, 2)_SVC_date_params.csv",0.0,"{'C': 0.5536672523555751, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1517171784973548, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
203,SVC,3,"(0, 6, 3)_SVC_date_params.csv",0.278,"{'C': 0.014225470017473112, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.05443662110084743, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
204,SVC,4,"(0, 6, 4)_SVC_date_params.csv",0.0,"{'C': 1.3703835270362634, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.2675910131396018, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
205,SVC,5,"(0, 6, 5)_SVC_date_params.csv",0.0,"{'C': 0.11484560576735893, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.8053088204458891, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
206,SVC,6,"(0, 6, 6)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.01718538897359815, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.011338845773346791, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
207,SVC,7,"(0, 6, 7)_SVC_date_params.csv",0.0,"{'C': 3.8311844692731714, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.023922278739310406, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
208,SVC,8,"(0, 6, 8)_SVC_date_params.csv",0.278,"{'C': 4.377856797154248, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.4351754393372147, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
209,SVC,9,"(0, 6, 9)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.25395285827719294, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.6796346121798983, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
210,SVC,10,"(0, 6, 10)_SVC_date_params.csv",0.278,"{'C': 0.533491668792938, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.02437284478412157, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
211,SVC,11,"(0, 6, 11)_SVC_date_params.csv",0.43956043956043955,"{'C': 1.1155288713260663, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.01931263155043578, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
212,SVC,12,"(0, 6, 12)_SVC_date_params.csv",0.278,"{'C': 0.051763980096905096, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.2292309997908353, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
213,SVC,13,"(0, 6, 13)_SVC_date_params.csv",0.5,"{'C': 0.03841164540280353, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.023171267666515293, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",195.0
214,SVC,14,"(0, 6, 14)_SVC_date_params.csv",0.0,"{'C': 0.4644935419810484, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.4487743178074342, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
215,SVC,15,"(0, 6, 15)_SVC_date_params.csv",0.0,"{'C': 0.11043892409741504, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 2.729519563545173, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
216,SVC,16,"(0, 6, 16)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.09339014290782488, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.15119454912646657, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
217,SVC,17,"(0, 6, 17)_SVC_date_params.csv",0.0,"{'C': 0.018533382442296523, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 4.14462825894433, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
218,SVC,18,"(0, 6, 18)_SVC_date_params.csv",0.278,"{'C': 0.6457010518456684, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.036967171454461094, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
219,SVC,19,"(0, 6, 19)_SVC_date_params.csv",0.0,"{'C': 1.0618896254722041, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.4370355269950185, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
220,SVC,20,"(0, 6, 20)_SVC_date_params.csv",0.0,"{'C': 0.3458947576429914, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.15267654682360768, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
221,SVC,21,"(0, 6, 21)_SVC_date_params.csv",0.0,"{'C': 3.8741400081038297, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.5779116969901875, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
222,SVC,22,"(0, 6, 22)_SVC_date_params.csv",0.0,"{'C': 0.02725019097099822, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.5790549520265951, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
223,SVC,23,"(0, 6, 23)_SVC_date_params.csv",0.0,"{'C': 0.1313313445004283, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.19107079904972704, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
224,SVC,24,"(0, 6, 24)_SVC_date_params.csv",0.278,"{'C': 0.026856792135916328, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.0198563397524889, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
225,SVC,25,"(0, 6, 25)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.07179893248821703, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.2610465229282353, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
226,SVC,26,"(0, 6, 26)_SVC_date_params.csv",0.0,"{'C': 0.09889587457610381, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.6437512690260192, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
227,SVC,27,"(0, 6, 27)_SVC_date_params.csv",0.0,"{'C': 0.4797808717357407, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.6579412820689927, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
228,SVC,28,"(0, 6, 28)_SVC_date_params.csv",0.278,"{'C': 4.3195132101239775, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.18402445310508106, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
229,SVC,29,"(0, 6, 29)_SVC_date_params.csv",0.278,"{'C': 0.014137489230493752, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.16506887338032072, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
230,SVC,30,"(0, 6, 30)_SVC_date_params.csv",0.0,"{'C': 0.012757532278315203, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.05798124133134792, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
231,SVC,31,"(0, 6, 31)_SVC_date_params.csv",0.278,"{'C': 0.09335333262863643, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1985716365032024, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
232,SVC,32,"(0, 6, 32)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.07214845958494041, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.13124519005255011, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
233,SVC,33,"(0, 6, 33)_SVC_date_params.csv",0.0,"{'C': 0.03847657849566506, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.33529555631952934, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
234,SVC,34,"(0, 6, 34)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.052032929232025994, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.25836328697696254, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
235,SVC,35,"(0, 6, 35)_SVC_date_params.csv",0.2,"{'C': 3.0632099166184656, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.01676170236147686, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",280.5
236,SVC,36,"(0, 6, 36)_SVC_date_params.csv",0.278,"{'C': 0.072411583870447, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.6328788700407494, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
237,SVC,37,"(0, 6, 37)_SVC_date_params.csv",0.0,"{'C': 0.5580891662113951, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.8658464379723438, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
238,SVC,38,"(0, 6, 38)_SVC_date_params.csv",0.0,"{'C': 0.031219647209661243, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.38280783519818323, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
239,SVC,39,"(0, 6, 39)_SVC_date_params.csv",0.0,"{'C': 0.02787207838455394, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.09956368215038218, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
240,SVC,40,"(0, 6, 40)_SVC_date_params.csv",0.0,"{'C': 0.675159684019559, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.053548020450466194, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
241,SVC,41,"(0, 6, 41)_SVC_date_params.csv",0.0,"{'C': 0.06006054248386706, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.1477173413524152, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
242,SVC,42,"(0, 6, 42)_SVC_date_params.csv",0.0,"{'C': 0.35894785578626875, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.3961899126454628, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
243,SVC,43,"(0, 6, 43)_SVC_date_params.csv",0.278,"{'C': 0.5301866888274412, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 2.5484650577073245, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
244,SVC,44,"(0, 6, 44)_SVC_date_params.csv",0.278,"{'C': 0.16098224702211655, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.9250039208170595, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
245,SVC,45,"(0, 6, 45)_SVC_date_params.csv",0.278,"{'C': 0.02058853611299995, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 1.1753682865294677, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",271.5
246,SVC,46,"(0, 6, 46)_SVC_date_params.csv",0.0,"{'C': 0.11753226376570249, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 2.3882022310753244, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
247,SVC,47,"(0, 6, 47)_SVC_date_params.csv",0.0,"{'C': 0.0700433457409627, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 4.033011133160104, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
248,SVC,48,"(0, 6, 48)_SVC_date_params.csv",0.43956043956043955,"{'C': 0.906649751284636, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.22545479131096124, 'kernel': 'poly', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",239.0
249,SVC,49,"(0, 6, 49)_SVC_date_params.csv",0.0,"{'C': 0.04189881260862475, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 0.11634303225610804, 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': True}",316.0
250,XGBClassifier,0,"(0, 4, 0)_XGBClassifier_date_params.csv",0.5905172413793104,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.8, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'gamma': 0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.16966944834563555, 'max_delta_step': None, 'max_depth': 20, 'min_child_weight': 6.328050413320479, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.4228041454890739, 'scale_pos_weight': None, 'subsample': 0.5, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",124.0
251,XGBClassifier,1,"(0, 4, 1)_XGBClassifier_date_params.csv",0.6666666666666666,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.4, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.05846136361547496, 'max_delta_step': None, 'max_depth': 20, 'min_child_weight': 2.438249587917721, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.507836973186829, 'scale_pos_weight': None, 'subsample': 0.6, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",15.0
252,XGBClassifier,2,"(0, 4, 2)_XGBClassifier_date_params.csv",0.572139303482587,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.9, 'colsample_bynode': None, 'colsample_bytree': 0.4, 'gamma': 0.25, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.24978612594636315, 'max_delta_step': None, 'max_depth': 6, 'min_child_weight': 6.056662842546574, 'missing': None, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 0.26366491360378397, 'scale_pos_weight': None, 'subsample': 0.5, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",137.0
253,XGBClassifier,3,"(0, 4, 3)_XGBClassifier_date_params.csv",0.5393258426966292,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.6, 'colsample_bynode': None, 'colsample_bytree': 0.7, 'gamma': 0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.917370663420706, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 5.181576032074099, 'missing': None, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 14.517704896094836, 'scale_pos_weight': None, 'subsample': 0.6, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",146.0
254,XGBClassifier,4,"(0, 4, 4)_XGBClassifier_date_params.csv",0.6026785714285714,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.5, 'colsample_bynode': None, 'colsample_bytree': 0.5, 'gamma': 1.0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6398769104153229, 'max_delta_step': None, 'max_depth': 15, 'min_child_weight': 1.7316400681265067, 'missing': None, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 21.02330874348011, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",110.0
255,XGBClassifier,5,"(0, 4, 5)_XGBClassifier_date_params.csv",0.6568047337278107,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.6, 'colsample_bynode': None, 'colsample_bytree': 0.4, 'gamma': 0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.015812038568688846, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 3.128418891709596, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.4436667144263005, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",30.0
256,XGBClassifier,6,"(0, 4, 6)_XGBClassifier_date_params.csv",0.6060606060606061,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.5, 'colsample_bynode': None, 'colsample_bytree': 0.6, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.18522659425586696, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 4.042119196845211, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 81.17591698634132, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",107.0
